t,alpha,v,r_cmd,i_cmd
1.402000000e+01,4.999999999e-02,5.270632848e-09,5.500000000e-01,-7.614913546e-15
1.404000000e+01,4.999999999e-02,5.257796320e-09,5.500000000e-01,-7.594563910e-15
1.406000000e+01,4.999999999e-02,5.244991055e-09,5.500000000e-01,-7.576416230e-15
1.408000000e+01,4.999999999e-02,5.232216978e-09,5.500000000e-01,-7.556948236e-15
1.410000000e+01,4.999999999e-02,5.219474011e-09,5.500000000e-01,-7.544373866e-15
1.412000000e+01,4.999999999e-02,5.206762079e-09,5.500000000e-01,-7.522537324e-15
1.414000000e+01,4.999999999e-02,5.194081108e-09,5.500000000e-01,-7.502857440e-15
1.416000000e+01,4.999999999e-02,5.181431020e-09,5.500000000e-01,-7.486657174e-15
1.418000000e+01,4.999999999e-02,5.168811742e-09,5.500000000e-01,-7.469717541e-15
1.420000000e+01,4.999999999e-02,5.156223197e-09,5.500000000e-01,-7.450033124e-15
1.422000000e+01,4.999999999e-02,5.143665312e-09,5.500000000e-01,-7.435826164e-15
1.424000000e+01,4.999999999e-02,5.131138011e-09,5.500000000e-01,-7.413670727e-15
1.426000000e+01,4.999999999e-02,5.118641220e-09,5.500000000e-01,-7.397317466e-15
1.428000000e+01,4.999999999e-02,5.106174865e-09,5.500000000e-01,-7.376798589e-15
1.430000000e+01,4.999999999e-02,5.093738872e-09,5.500000000e-01,-7.363576471e-15
1.432000000e+01,4.999999999e-02,5.081333166e-09,5.500000000e-01,-7.344175843e-15
1.434000000e+01,4.999999999e-02,5.068957674e-09,5.500000000e-01,-7.320636797e-15
1.436000000e+01,4.999999999e-02,5.056612322e-09,5.500000000e-01,-7.306823212e-15
1.438000000e+01,4.999999999e-02,5.044297037e-09,5.500000000e-01,-7.288258963e-15
1.440000000e+01,4.999999999e-02,5.032011746e-09,5.500000000e-01,-7.271891738e-15
1.442000000e+01,4.999999999e-02,5.019756375e-09,5.500000000e-01,-7.255185172e-15
1.444000000e+01,4.999999999e-02,5.007530853e-09,5.500000000e-01,-7.232469005e-15
1.446000000e+01,4.999999999e-02,4.995335105e-09,5.500000000e-01,-7.216954009e-15
1.448000000e+01,4.999999999e-02,4.983169059e-09,5.500000000e-01,-7.199187658e-15
1.450000000e+01,4.999999999e-02,4.971032644e-09,5.500000000e-01,-7.184637882e-15
1.452000000e+01,4.999999999e-02,4.958925787e-09,5.500000000e-01,-7.162446347e-15
1.454000000e+01,4.999999999e-02,4.946848416e-09,5.500000000e-01,-7.152627547e-15
1.456000000e+01,4.999999999e-02,4.934800459e-09,5.500000000e-01,-7.134302817e-15
1.458000000e+01,4.999999999e-02,4.922781845e-09,5.500000000e-01,-7.115226807e-15
1.460000000e+01,4.999999999e-02,4.910792502e-09,5.500000000e-01,-7.098233937e-15
1.462000000e+01,4.999999999e-02,4.898832358e-09,5.500000000e-01,-7.080065676e-15
1.464000000e+01,4.999999999e-02,4.886901343e-09,5.500000000e-01,-7.058351126e-15
1.466000000e+01,4.999999999e-02,4.874999386e-09,5.500000000e-01,-7.041192621e-15
1.468000000e+01,4.999999999e-02,4.863126417e-09,5.500000000e-01,-7.027774957e-15
1.470000000e+01,4.999999999e-02,4.851282363e-09,5.500000000e-01,-7.006802190e-15
1.472000000e+01,4.999999999e-02,4.839467155e-09,5.500000000e-01,-6.989438411e-15
1.474000000e+01,4.999999999e-02,4.827680724e-09,5.500000000e-01,-6.977781087e-15
1.476000000e+01,4.999999999e-02,4.815922997e-09,5.500000000e-01,-6.962937861e-15
1.478000000e+01,4.999999999e-02,4.804193907e-09,5.500000000e-01,-6.943634840e-15
1.480000000e+01,4.999999999e-02,4.792493382e-09,5.500000000e-01,-6.925934366e-15
1.482000000e+01,4.999999999e-02,4.780821354e-09,5.500000000e-01,-6.911274542e-15
1.484000000e+01,4.999999999e-02,4.769177753e-09,5.500000000e-01,-6.895607245e-15
1.486000000e+01,4.999999999e-02,4.757562510e-09,5.500000000e-01,-6.875092239e-15
1.488000000e+01,4.999999999e-02,4.745975555e-09,5.500000000e-01,-6.855669509e-15
1.490000000e+01,4.999999999e-02,4.734416820e-09,5.500000000e-01,-6.839913637e-15
1.492000000e+01,4.999999999e-02,4.722886237e-09,5.500000000e-01,-6.821291353e-15
1.494000000e+01,4.999999999e-02,4.711383735e-09,5.500000000e-01,-6.807040818e-15
1.496000000e+01,4.999999999e-02,4.699909248e-09,5.500000000e-01,-6.792406769e-15
1.498000000e+01,4.999999999e-02,4.688462707e-09,5.500000000e-01,-6.778646487e-15
1.500000000e+01,4.999999999e-02,4.677044044e-09,5.500000000e-01,-6.763221984e-15
1.502000000e+01,4.999999999e-02,4.665653190e-09,5.500000000e-01,-6.738235835e-15
1.504000000e+01,4.999999999e-02,4.654290079e-09,5.500000000e-01,-6.723839584e-15
1.506000000e+01,4.999999999e-02,4.642954643e-09,5.500000000e-01,-6.707120312e-15
1.508000000e+01,4.999999999e-02,4.631646813e-09,5.500000000e-01,-6.692621887e-15
1.510000000e+01,4.999999999e-02,4.620366524e-09,5.500000000e-01,-6.681142638e-15
1.512000000e+01,4.999999999e-02,4.609113708e-09,5.500000000e-01,-6.661851562e-15
1.514000000e+01,4.999999999e-02,4.597888297e-09,5.500000000e-01,-6.645671446e-15
1.516000000e+01,4.999999999e-02,4.586690226e-09,5.500000000e-01,-6.625525132e-15
1.518000000e+01,4.999999999e-02,4.575519428e-09,5.500000000e-01,-6.610945114e-15
1.520000000e+01,4.999999999e-02,4.564375836e-09,5.500000000e-01,-6.592497762e-15
1.522000000e+01,4.999999999e-02,4.553259384e-09,5.500000000e-01,-6.580359449e-15
1.524000000e+01,4.999999999e-02,4.542170006e-09,5.500000000e-01,-6.565208875e-15
1.526000000e+01,4.999999999e-02,4.531107635e-09,5.500000000e-01,-6.550980541e-15
1.528000000e+01,4.999999999e-02,4.520072207e-09,5.500000000e-01,-6.531358361e-15
1.530000000e+01,4.999999999e-02,4.509063656e-09,5.500000000e-01,-6.514020953e-15
1.532000000e+01,4.999999999e-02,4.498081916e-09,5.500000000e-01,-6.496747371e-15
1.534000000e+01,4.999999999e-02,4.487126921e-09,5.500000000e-01,-6.484090085e-15
1.536000000e+01,4.999999999e-02,4.476198607e-09,5.500000000e-01,-6.470739125e-15
1.538000000e+01,4.999999999e-02,4.465296909e-09,5.500000000e-01,-6.455707566e-15
1.540000000e+01,4.999999999e-02,4.454421762e-09,5.500000000e-01,-6.437582318e-15
1.542000000e+01,4.999999999e-02,4.443573101e-09,5.500000000e-01,-6.418123456e-15
1.544000000e+01,4.999999999e-02,4.432750862e-09,5.500000000e-01,-6.402962262e-15
1.546000000e+01,4.999999999e-02,4.421954980e-09,5.500000000e-01,-6.391698742e-15
1.548000000e+01,4.999999999e-02,4.411185391e-09,5.500000000e-01,-6.373221644e-15
1.550000000e+01,4.999999999e-02,4.400442032e-09,5.500000000e-01,-6.353653148e-15
1.552000000e+01,4.999999999e-02,4.389724837e-09,5.500000000e-01,-6.342773275e-15
1.554000000e+01,4.999999999e-02,4.379033744e-09,5.500000000e-01,-6.326268904e-15
1.556000000e+01,4.999999999e-02,4.368368689e-09,5.500000000e-01,-6.311003981e-15
1.558000000e+01,4.999999999e-02,4.357729609e-09,5.500000000e-01,-6.298757158e-15
1.560000000e+01,4.999999999e-02,4.347116440e-09,5.500000000e-01,-6.282462974e-15
1.562000000e+01,4.999999999e-02,4.336529119e-09,5.500000000e-01,-6.269215180e-15
1.564000000e+01,4.999999999e-02,4.325967583e-09,5.500000000e-01,-6.251344754e-15
1.566000000e+01,4.999999999e-02,4.315431770e-09,5.500000000e-01,-6.233305351e-15
1.568000000e+01,4.999999999e-02,4.304921617e-09,5.500000000e-01,-6.216932551e-15
1.570000000e+01,4.999999999e-02,4.294437061e-09,5.500000000e-01,-6.211179775e-15
1.572000000e+01,4.999999999e-02,4.283978039e-09,5.500000000e-01,-6.188903867e-15
1.574000000e+01,4.999999999e-02,4.273544491e-09,5.500000000e-01,-6.177793194e-15
1.576000000e+01,4.999999999e-02,4.263136353e-09,5.500000000e-01,-6.158266388e-15
1.578000000e+01,4.999999999e-02,4.252753564e-09,5.500000000e-01,-6.145027461e-15
1.580000000e+01,4.999999999e-02,4.242396062e-09,5.500000000e-01,-6.131407833e-15
1.582000000e+01,4.999999999e-02,4.232063786e-09,5.500000000e-01,-6.116126945e-15
1.584000000e+01,4.999999999e-02,4.221756674e-09,5.500000000e-01,-6.097740854e-15
1.586000000e+01,4.999999999e-02,4.211474664e-09,5.500000000e-01,-6.086238378e-15
1.588000000e+01,4.999999999e-02,4.201217696e-09,5.500000000e-01,-6.070705200e-15
1.590000000e+01,4.999999999e-02,4.190985709e-09,5.500000000e-01,-6.056216239e-15
1.592000000e+01,4.999999999e-02,4.180778642e-09,5.500000000e-01,-6.038059194e-15
1.594000000e+01,4.999999999e-02,4.170596433e-09,5.500000000e-01,-6.029676579e-15
1.596000000e+01,4.999999999e-02,4.160439024e-09,5.500000000e-01,-6.013445492e-15
1.598000000e+01,4.999999999e-02,4.150306352e-09,5.500000000e-01,-5.999321780e-15
1.600000000e+01,4.999999999e-02,4.140198358e-09,5.500000000e-01,-5.979666827e-15
1.602000000e+01,4.999999999e-02,4.130114983e-09,5.500000000e-01,-5.966800943e-15
1.604000000e+01,4.999999999e-02,4.120056165e-09,5.500000000e-01,-5.951918574e-15
1.606000000e+01,4.999999999e-02,4.110021845e-09,5.500000000e-01,-5.941155200e-15
1.608000000e+01,4.999999999e-02,4.100011964e-09,5.500000000e-01,-5.923132490e-15
1.610000000e+01,4.999999999e-02,4.090026461e-09,5.500000000e-01,-5.912103757e-15
1.612000000e+01,4.999999999e-02,4.080065278e-09,5.500000000e-01,-5.898920847e-15
1.614000000e+01,4.999999999e-02,4.070128355e-09,5.500000000e-01,-5.879503725e-15
1.616000000e+01,4.999999999e-02,4.060215634e-09,5.500000000e-01,-5.866210387e-15
1.618000000e+01,4.999999999e-02,4.050327054e-09,5.500000000e-01,-5.851291142e-15
1.620000000e+01,4.999999999e-02,4.040462558e-09,5.500000000e-01,-5.839492122e-15
1.622000000e+01,4.999999999e-02,4.030622087e-09,5.500000000e-01,-5.822569330e-15
1.624000000e+01,4.999999999e-02,4.020805583e-09,5.500000000e-01,-5.812566417e-15
1.626000000e+01,4.999999999e-02,4.011012986e-09,5.500000000e-01,-5.797625120e-15
1.628000000e+01,4.999999999e-02,4.001244238e-09,5.500000000e-01,-5.784271149e-15
1.630000000e+01,4.999999999e-02,3.991499283e-09,5.500000000e-01,-5.769457503e-15
1.632000000e+01,4.999999999e-02,3.981778061e-09,5.500000000e-01,-5.750717147e-15
1.634000000e+01,4.999999999e-02,3.972080515e-09,5.500000000e-01,-5.739683980e-15
1.636000000e+01,4.999999999e-02,3.962406587e-09,5.500000000e-01,-5.725014346e-15
1.638000000e+01,4.999999999e-02,3.952756220e-09,5.500000000e-01,-5.709038163e-15
1.640000000e+01,4.999999999e-02,3.943129356e-09,5.500000000e-01,-5.698594892e-15
1.642000000e+01,4.999999999e-02,3.933525938e-09,5.500000000e-01,-5.684661861e-15
1.644000000e+01,4.999999999e-02,3.923945909e-09,5.500000000e-01,-5.669544888e-15
1.646000000e+01,4.999999999e-02,3.914389212e-09,5.500000000e-01,-5.653595439e-15
1.648000000e+01,4.999999999e-02,3.904855790e-09,5.500000000e-01,-5.645489565e-15
1.650000000e+01,4.999999999e-02,3.895345587e-09,5.500000000e-01,-5.630440354e-15
1.652000000e+01,4.999999999e-02,3.885858545e-09,5.500000000e-01,-5.612303145e-15
1.654000000e+01,4.999999999e-02,3.876394610e-09,5.500000000e-01,-5.606554389e-15
1.656000000e+01,4.999999999e-02,3.866953723e-09,5.500000000e-01,-5.584700195e-15
1.658000000e+01,4.999999999e-02,3.857535829e-09,5.500000000e-01,-5.576040457e-15
1.660000000e+01,4.999999999e-02,3.848140873e-09,5.500000000e-01,-5.562804079e-15
1.662000000e+01,4.999999999e-02,3.838768798e-09,5.500000000e-01,-5.546258646e-15
1.664000000e+01,4.999999999e-02,3.829419548e-09,5.500000000e-01,-5.534596244e-15
1.666000000e+01,5.000000000e-02,3.820093068e-09,5.500000000e-01,-5.522506436e-15
1.668000000e+01,5.000000000e-02,3.810789303e-09,5.500000000e-01,-5.507750461e-15
1.670000000e+01,5.000000000e-02,3.801508197e-09,5.500000000e-01,-5.492850241e-15
1.672000000e+01,5.000000000e-02,3.792249694e-09,5.500000000e-01,-5.481974934e-15
1.674000000e+01,5.000000000e-02,3.783013741e-09,5.500000000e-01,-5.468217828e-15
1.676000000e+01,5.000000000e-02,3.773800282e-09,5.500000000e-01,-5.454157429e-15
1.678000000e+01,5.000000000e-02,3.764609262e-09,5.500000000e-01,-5.440553153e-15
1.680000000e+01,5.000000000e-02,3.755440626e-09,5.500000000e-01,-5.423280266e-15
1.682000000e+01,5.000000000e-02,3.746294321e-09,5.500000000e-01,-5.410552007e-15
1.684000000e+01,5.000000000e-02,3.737170291e-09,5.500000000e-01,-5.404406138e-15
1.686000000e+01,5.000000000e-02,3.728068482e-09,5.500000000e-01,-5.387390669e-15
1.688000000e+01,5.000000000e-02,3.718988841e-09,5.500000000e-01,-5.374300155e-15
1.690000000e+01,5.000000000e-02,3.709931313e-09,5.500000000e-01,-5.360027021e-15
1.692000000e+01,5.000000000e-02,3.700895845e-09,5.500000000e-01,-5.350028790e-15
1.694000000e+01,5.000000000e-02,3.691882382e-09,5.500000000e-01,-5.335610718e-15
1.696000000e+01,5.000000000e-02,3.682890872e-09,5.500000000e-01,-5.319672155e-15
1.698000000e+01,5.000000000e-02,3.673921260e-09,5.500000000e-01,-5.306932614e-15
1.700000000e+01,5.000000000e-02,3.664973493e-09,5.500000000e-01,-5.298142579e-15
1.702000000e+01,5.000000000e-02,3.656047519e-09,5.500000000e-01,-5.282618881e-15
1.704000000e+01,5.000000000e-02,3.647143283e-09,5.500000000e-01,-5.267970637e-15
1.706000000e+01,5.000000000e-02,3.638260734e-09,5.500000000e-01,-5.255225604e-15
1.708000000e+01,5.000000000e-02,3.629399818e-09,5.500000000e-01,-5.244844950e-15
1.710000000e+01,5.000000000e-02,3.620560482e-09,5.500000000e-01,-5.233636405e-15
1.712000000e+01,5.000000000e-02,3.611742675e-09,5.500000000e-01,-5.225143791e-15
1.714000000e+01,5.000000000e-02,3.602946343e-09,5.500000000e-01,-5.203935674e-15
1.716000000e+01,5.000000000e-02,3.594171435e-09,5.500000000e-01,-5.192467063e-15
1.718000000e+01,5.000000000e-02,3.585417897e-09,5.500000000e-01,-5.178655628e-15
1.720000000e+01,5.000000000e-02,3.576685679e-09,5.500000000e-01,-5.170138530e-15
1.722000000e+01,5.000000000e-02,3.567974728e-09,5.500000000e-01,-5.153157223e-15
1.724000000e+01,5.000000000e-02,3.559284992e-09,5.500000000e-01,-5.143187563e-15
1.726000000e+01,5.000000000e-02,3.550616420e-09,5.500000000e-01,-5.133511618e-15
1.728000000e+01,5.000000000e-02,3.541968960e-09,5.500000000e-01,-5.118563455e-15
1.730000000e+01,5.000000000e-02,3.533342561e-09,5.500000000e-01,-5.108173256e-15
1.732000000e+01,5.000000000e-02,3.524737171e-09,5.500000000e-01,-5.095540917e-15
1.734000000e+01,5.000000000e-02,3.516152739e-09,5.500000000e-01,-5.080951420e-15
1.736000000e+01,5.000000000e-02,3.507589215e-09,5.500000000e-01,-5.066252702e-15
1.738000000e+01,5.000000000e-02,3.499046547e-09,5.500000000e-01,-5.055240347e-15
1.740000000e+01,5.000000000e-02,3.490524685e-09,5.500000000e-01,-5.040037528e-15
1.742000000e+01,5.000000000e-02,3.482023577e-09,5.500000000e-01,-5.031085730e-15
1.744000000e+01,5.000000000e-02,3.473543174e-09,5.500000000e-01,-5.025533380e-15
1.746000000e+01,5.000000000e-02,3.465083424e-09,5.500000000e-01,-5.008625030e-15
1.748000000e+01,5.000000000e-02,3.456644278e-09,5.500000000e-01,-4.994312523e-15
1.750000000e+01,5.000000000e-02,3.448225685e-09,5.500000000e-01,-4.981522673e-15
1.752000000e+01,5.000000000e-02,3.439827596e-09,5.500000000e-01,-4.968417419e-15
1.754000000e+01,5.000000000e-02,3.431449960e-09,5.500000000e-01,-4.957449086e-15
1.756000000e+01,5.000000000e-02,3.423092728e-09,5.500000000e-01,-4.947645491e-15
1.758000000e+01,5.000000000e-02,3.414755850e-09,5.500000000e-01,-4.934335228e-15
1.760000000e+01,5.000000000e-02,3.406439276e-09,5.500000000e-01,-4.921024982e-15
1.762000000e+01,5.000000000e-02,3.398142956e-09,5.500000000e-01,-4.907526023e-15
1.764000000e+01,5.000000000e-02,3.389866843e-09,5.500000000e-01,-4.897840599e-15
1.766000000e+01,5.000000000e-02,3.381610885e-09,5.500000000e-01,-4.885299498e-15
1.768000000e+01,5.000000000e-02,3.373375035e-09,5.500000000e-01,-4.876522301e-15
1.770000000e+01,5.000000000e-02,3.365159243e-09,5.500000000e-01,-4.865258864e-15
1.772000000e+01,5.000000000e-02,3.356963461e-09,5.500000000e-01,-4.850269177e-15
1.774000000e+01,5.000000000e-02,3.348787639e-09,5.500000000e-01,-4.834355992e-15
1.776000000e+01,5.000000000e-02,3.340631729e-09,5.500000000e-01,-4.827933431e-15
1.778000000e+01,5.000000000e-02,3.332495683e-09,5.500000000e-01,-4.814780250e-15
1.780000000e+01,5.000000000e-02,3.324379452e-09,5.500000000e-01,-4.805546913e-15
1.782000000e+01,5.000000000e-02,3.316282988e-09,5.500000000e-01,-4.794692500e-15
1.784000000e+01,5.000000000e-02,3.308206243e-09,5.500000000e-01,-4.784127583e-15
1.786000000e+01,5.000000000e-02,3.300149168e-09,5.500000000e-01,-4.769676043e-15
1.788000000e+01,5.000000000e-02,3.292111717e-09,5.500000000e-01,-4.753957544e-15
1.790000000e+01,5.000000000e-02,3.284093840e-09,5.500000000e-01,-4.744352968e-15
1.792000000e+01,5.000000000e-02,3.276095491e-09,5.500000000e-01,-4.735657926e-15
1.794000000e+01,5.000000000e-02,3.268116621e-09,5.500000000e-01,-4.719963498e-15
1.796000000e+01,5.000000000e-02,3.260157185e-09,5.500000000e-01,-4.709940418e-15
1.798000000e+01,5.000000000e-02,3.252217133e-09,5.500000000e-01,-4.698122522e-15
1.800000000e+01,5.000000000e-02,3.244296419e-09,5.500000000e-01,-4.688165997e-15
1.802000000e+01,5.000000000e-02,3.236394995e-09,5.500000000e-01,-4.679481262e-15
1.804000000e+01,5.000000000e-02,3.228512816e-09,5.500000000e-01,-4.664073319e-15
1.806000000e+01,5.000000000e-02,3.220649833e-09,5.500000000e-01,-4.652033358e-15
1.808000000e+01,5.000000000e-02,3.212806000e-09,5.500000000e-01,-4.647889084e-15
1.810000000e+01,5.000000000e-02,3.204981271e-09,5.500000000e-01,-4.633431406e-15
1.812000000e+01,5.000000000e-02,3.197175599e-09,5.500000000e-01,-4.619587662e-15
1.814000000e+01,5.000000000e-02,3.189388938e-09,5.500000000e-01,-4.609165831e-15
1.816000000e+01,5.000000000e-02,3.181621241e-09,5.500000000e-01,-4.596455126e-15
1.818000000e+01,5.000000000e-02,3.173872462e-09,5.500000000e-01,-4.587144927e-15
1.820000000e+01,5.000000000e-02,3.166142555e-09,5.500000000e-01,-4.574751726e-15
1.822000000e+01,5.000000000e-02,3.158431474e-09,5.500000000e-01,-4.563379746e-15
1.824000000e+01,5.000000000e-02,3.150739173e-09,5.500000000e-01,-4.552179870e-15
1.826000000e+01,5.000000000e-02,3.143065606e-09,5.500000000e-01,-4.542199853e-15
1.828000000e+01,5.000000000e-02,3.135410729e-09,5.500000000e-01,-4.531009191e-15
1.830000000e+01,5.000000000e-02,3.127774494e-09,5.500000000e-01,-4.519996952e-15
1.832000000e+01,5.000000000e-02,3.120156858e-09,5.500000000e-01,-4.510851081e-15
1.834000000e+01,5.000000000e-02,3.112557774e-09,5.500000000e-01,-4.499118053e-15
1.836000000e+01,5.000000000e-02,3.104977198e-09,5.500000000e-01,-4.488660803e-15
1.838000000e+01,5.000000000e-02,3.097415084e-09,5.500000000e-01,-4.472066931e-15
1.840000000e+01,5.000000000e-02,3.089871388e-09,5.500000000e-01,-4.460695994e-15
1.842000000e+01,5.000000000e-02,3.082346064e-09,5.500000000e-01,-4.451854905e-15
1.844000000e+01,5.000000000e-02,3.074839067e-09,5.500000000e-01,-4.443282832e-15
1.846000000e+01,5.000000000e-02,3.067350354e-09,5.500000000e-01,-4.435041070e-15
1.848000000e+01,5.000000000e-02,3.059879880e-09,5.500000000e-01,-4.423616895e-15
1.850000000e+01,5.000000000e-02,3.052427599e-09,5.500000000e-01,-4.413326586e-15
1.852000000e+01,5.000000000e-02,3.044993469e-09,5.500000000e-01,-4.400279383e-15
1.854000000e+01,5.000000000e-02,3.037577444e-09,5.500000000e-01,-4.388077245e-15
1.856000000e+01,5.000000000e-02,3.030179481e-09,5.500000000e-01,-4.379856691e-15
1.858000000e+01,5.000000000e-02,3.022799536e-09,5.500000000e-01,-4.368235581e-15
1.860000000e+01,5.000000000e-02,3.015437564e-09,5.500000000e-01,-4.354490106e-15
1.862000000e+01,5.000000000e-02,3.008093522e-09,5.500000000e-01,-4.347092828e-15
1.864000000e+01,5.000000000e-02,3.000767366e-09,5.500000000e-01,-4.333389770e-15
1.866000000e+01,5.000000000e-02,2.993459053e-09,5.500000000e-01,-4.324517299e-15
1.868000000e+01,5.000000000e-02,2.986168540e-09,5.500000000e-01,-4.314368885e-15
1.870000000e+01,5.000000000e-02,2.978895782e-09,5.500000000e-01,-4.305412587e-15
1.872000000e+01,5.000000000e-02,2.971640737e-09,5.500000000e-01,-4.296220774e-15
1.874000000e+01,5.000000000e-02,2.964403362e-09,5.500000000e-01,-4.285317524e-15
1.876000000e+01,5.000000000e-02,2.957183613e-09,5.500000000e-01,-4.275401018e-15
1.878000000e+01,5.000000000e-02,2.949981447e-09,5.500000000e-01,-4.259476137e-15
1.880000000e+01,5.000000000e-02,2.942796822e-09,5.500000000e-01,-4.254316217e-15
1.882000000e+01,5.000000000e-02,2.935629696e-09,5.500000000e-01,-4.242022312e-15
1.884000000e+01,5.000000000e-02,2.928480024e-09,5.500000000e-01,-4.228331778e-15
1.886000000e+01,5.000000000e-02,2.921347766e-09,5.500000000e-01,-4.222477705e-15
1.888000000e+01,5.000000000e-02,2.914232878e-09,5.500000000e-01,-4.210130347e-15
1.890000000e+01,5.000000000e-02,2.907135318e-09,5.500000000e-01,-4.198297727e-15
1.892000000e+01,5.000000000e-02,2.900055045e-09,5.500000000e-01,-4.190630970e-15
1.894000000e+01,5.000000000e-02,2.892992015e-09,5.500000000e-01,-4.179034080e-15
1.896000000e+01,5.000000000e-02,2.885946187e-09,5.500000000e-01,-4.171136325e-15
1.898000000e+01,5.000000000e-02,2.878917519e-09,5.500000000e-01,-4.164683555e-15
1.900000000e+01,5.000000000e-02,2.871905969e-09,5.500000000e-01,-4.152169503e-15
1.902000000e+01,5.000000000e-02,2.864911496e-09,5.500000000e-01,-4.138525258e-15
1.904000000e+01,5.000000000e-02,2.857934057e-09,5.500000000e-01,-4.131035419e-15
1.906000000e+01,5.000000000e-02,2.850973612e-09,5.500000000e-01,-4.120483175e-15
1.908000000e+01,5.000000000e-02,2.844030119e-09,5.500000000e-01,-4.109125092e-15
1.910000000e+01,5.000000000e-02,2.837103537e-09,5.500000000e-01,-4.097682537e-15
1.912000000e+01,5.000000000e-02,2.830193824e-09,5.500000000e-01,-4.090757828e-15
1.914000000e+01,5.000000000e-02,2.823300940e-09,5.500000000e-01,-4.080015945e-15
1.916000000e+01,5.000000000e-02,2.816424843e-09,5.500000000e-01,-4.064915630e-15
1.918000000e+01,5.000000000e-02,2.809565493e-09,5.500000000e-01,-4.065083184e-15
1.920000000e+01,5.000000000e-02,2.802722849e-09,5.500000000e-01,-4.049261618e-15
1.922000000e+01,5.000000000e-02,2.795896870e-09,5.500000000e-01,-4.037513982e-15
1.924000000e+01,5.000000000e-02,2.789087515e-09,5.500000000e-01,-4.032475426e-15
1.926000000e+01,5.000000000e-02,2.782294745e-09,5.500000000e-01,-4.020873838e-15
1.928000000e+01,5.000000000e-02,2.775518518e-09,5.500000000e-01,-4.012541168e-15
1.930000000e+01,5.000000000e-02,2.768758794e-09,5.500000000e-01,-4.001880448e-15
1.932000000e+01,5.000000000e-02,2.762015534e-09,5.500000000e-01,-3.991527620e-15
1.934000000e+01,5.000000000e-02,2.755288697e-09,5.500000000e-01,-3.985231585e-15
1.936000000e+01,5.000000000e-02,2.748578243e-09,5.500000000e-01,-3.973816592e-15
1.938000000e+01,5.000000000e-02,2.741884132e-09,5.500000000e-01,-3.963493278e-15
1.940000000e+01,5.000000000e-02,2.735206324e-09,5.500000000e-01,-3.951717204e-15
1.942000000e+01,5.000000000e-02,2.728544780e-09,5.500000000e-01,-3.941125123e-15
1.944000000e+01,5.000000000e-02,2.721899460e-09,5.500000000e-01,-3.933654938e-15
1.946000000e+01,5.000000000e-02,2.715270325e-09,5.500000000e-01,-3.924038053e-15
1.948000000e+01,5.000000000e-02,2.708657335e-09,5.500000000e-01,-3.915492682e-15
1.950000000e+01,5.000000000e-02,2.702060450e-09,5.500000000e-01,-3.906611112e-15
1.952000000e+01,5.000000000e-02,2.695479633e-09,5.500000000e-01,-3.893682990e-15
1.954000000e+01,5.000000000e-02,2.688914842e-09,5.500000000e-01,-3.884043970e-15
1.956000000e+01,5.000000000e-02,2.682366041e-09,5.500000000e-01,-3.876714389e-15
1.958000000e+01,5.000000000e-02,2.675833188e-09,5.500000000e-01,-3.868305866e-15
1.960000000e+01,5.000000000e-02,2.669316246e-09,5.500000000e-01,-3.851642081e-15
1.962000000e+01,5.000000000e-02,2.662815177e-09,5.500000000e-01,-3.845355012e-15
1.964000000e+01,5.000000000e-02,2.656329940e-09,5.500000000e-01,-3.839692895e-15
1.966000000e+01,5.000000000e-02,2.649860498e-09,5.500000000e-01,-3.828389157e-15
1.968000000e+01,5.000000000e-02,2.643406812e-09,5.500000000e-01,-3.820803829e-15
1.970000000e+01,5.000000000e-02,2.636968844e-09,5.500000000e-01,-3.812071084e-15
1.972000000e+01,5.000000000e-02,2.630546556e-09,5.500000000e-01,-3.801356796e-15
1.974000000e+01,5.000000000e-02,2.624139909e-09,5.500000000e-01,-3.792740618e-15
1.976000000e+01,5.000000000e-02,2.617748865e-09,5.500000000e-01,-3.780919115e-15
1.978000000e+01,5.000000000e-02,2.611373387e-09,5.500000000e-01,-3.771170626e-15
1.980000000e+01,5.000000000e-02,2.605013436e-09,5.500000000e-01,-3.762763013e-15
1.982000000e+01,5.000000000e-02,2.598668974e-09,5.500000000e-01,-3.756097791e-15
1.984000000e+01,5.000000000e-02,2.592339964e-09,5.500000000e-01,-3.747071083e-15
1.986000000e+01,5.000000000e-02,2.586026369e-09,5.500000000e-01,-3.738772360e-15
1.988000000e+01,5.000000000e-02,2.579728150e-09,5.500000000e-01,-3.727496747e-15
1.990000000e+01,5.000000000e-02,2.573445270e-09,5.500000000e-01,-3.719263752e-15
1.992000000e+01,5.000000000e-02,2.567177692e-09,5.500000000e-01,-3.710228309e-15
1.994000000e+01,5.000000000e-02,2.560925379e-09,5.500000000e-01,-3.705245804e-15
1.996000000e+01,5.000000000e-02,2.554688293e-09,5.500000000e-01,-3.695060547e-15
1.998000000e+01,5.000000000e-02,2.548466398e-09,5.500000000e-01,-3.677456820e-15
2.000000000e+01,5.000000000e-02,2.542259655e-09,5.500000000e-01,-3.679489616e-15
2.002000000e+01,5.000000000e-02,2.536068029e-09,5.500000000e-01,-3.669721870e-15
2.004000000e+01,5.000000000e-02,2.529891483e-09,5.500000000e-01,-3.654883673e-15
2.006000000e+01,5.000000000e-02,2.523729980e-09,5.500000000e-01,-3.646071817e-15
